CustomerId,Identifier,CreatedOn
6617602,2607149973564,2019-10-21 22:03:06.000
6617603,2607219867708,2019-10-21 22:54:10.000
6617604,2607231500348,2019-10-21 23:08:28.000
6617605,2607250866236,2019-10-21 23:40:00.000
6617606,2607263711292,2019-10-21 23:58:13.000
6617607,2607278030908,2019-10-22 00:15:29.000
6617608,2607288025148,2019-10-22 00:28:11.000
6617609,2607288057916,2019-10-22 00:28:11.000
6617610,2607341994044,2019-10-22 01:40:35.000
6617611,2607354249276,2019-10-22 01:57:18.000
6617612,2607359655996,2019-10-22 02:04:46.000
6617613,2607483453500,2019-10-22 02:30:09.000
6617614,2607516352572,2019-10-22 03:23:40.000
6617615,2592754597948,2019-10-19 16:26:15.000
6617616,2607963177020,2019-10-22 07:50:34.000
6617617,2608197075004,2019-10-22 13:44:35.000
6617618,2608202448956,2019-10-22 13:52:44.000
6617619,2592754761788,2019-10-19 16:26:16.000
6617620,2592754794556,2019-10-19 16:26:17.000
6617621,2608449126460,2019-10-22 15:47:01.000
6617622,2608449257532,2019-10-22 15:47:08.000
6617623,2592754860092,2019-10-19 16:26:17.000
6617624,2608690364476,2019-10-22 16:30:44.000
6617625,2592754827324,2019-10-19 16:26:17.000
6617626,2592754958396,2019-10-19 16:26:18.000
6617627,2592754991164,2019-10-19 16:26:18.000
6617628,2592755023932,2019-10-19 16:26:18.000
6617629,2592755056700,2019-10-19 16:26:19.000
6617630,2608914202684,2019-10-22 17:16:33.000
6617631,2608917610556,2019-10-22 17:20:07.000
6617632,2592754892860,2019-10-19 16:26:17.000
6617633,2607558295612,2019-10-22 04:44:27.000
6617634,2609084465212,2019-10-22 17:58:48.000
6617635,2609112055868,2019-10-22 18:02:10.000
6617636,2592754925628,2019-10-19 16:26:18.000
6617637,2592754729020,2019-10-19 16:26:16.000
6617638,2609223991356,2019-10-22 18:24:05.000
6617639,2609259511868,2019-10-22 19:09:06.000
6617640,2609315840060,2019-10-22 19:47:22.000
6617641,2609342545980,2019-10-22 19:59:53.000
6617642,2609338744892,2019-10-22 19:55:10.000
6617643,2609348575292,2019-10-22 20:06:10.000
6617644,2609350017084,2019-10-22 20:08:03.000
6617645,2609351884860,2019-10-22 20:10:14.000
6617646,2609357389884,2019-10-22 20:16:09.000
6617647,2609359061052,2019-10-22 20:18:17.000
6617648,2609359749180,2019-10-22 20:19:04.000
6617649,2609361223740,2019-10-22 20:20:49.000
6617650,2609336778812,2019-10-22 19:52:56.000
6617651,2609364828220,2019-10-22 20:25:00.000
6617652,2609372659772,2019-10-22 20:34:20.000
6617653,2609376428092,2019-10-22 20:38:26.000
6617654,2609374330940,2019-10-22 20:36:00.000
6617655,2609397923900,2019-10-22 20:46:04.000
6617656,2609459363900,2019-10-22 20:52:32.000
6617657,2609541906492,2019-10-22 21:05:30.000
6617658,2609276780604,2019-10-22 19:29:01.000
6617659,2609438031932,2019-10-22 20:50:24.000
6617660,2609602396220,2019-10-22 22:25:32.000
6617661,2609295392828,2019-10-22 19:37:27.000
6617662,2609624809532,2019-10-22 23:02:25.000
6617663,2609645977660,2019-10-22 23:34:37.000
6617664,2609658036284,2019-10-22 23:53:22.000
6617665,2609279270972,2019-10-22 19:31:47.000
6617666,2609254203452,2019-10-22 19:02:57.000
6617667,2612599881788,2019-10-23 00:32:49.000
6617668,2612601618492,2019-10-23 00:35:19.000
6617669,2612900298812,2019-10-23 00:55:17.000
6617670,2609269473340,2019-10-22 19:19:59.000
6617671,2612908163132,2019-10-23 01:08:48.000
6617672,2612911046716,2019-10-23 01:13:16.000
6617673,2612914749500,2019-10-23 01:19:39.000
6617674,2622769365052,2019-10-23 01:26:11.000
6617675,2622791942204,2019-10-23 02:01:44.000
6617676,2622792138812,2019-10-23 02:01:53.000
6617677,2622795219004,2019-10-23 02:05:55.000
6617678,2622796267580,2019-10-23 02:07:10.000
6617679,2622802886716,2019-10-23 02:17:46.000
6617680,2622803574844,2019-10-23 02:18:33.000
6617681,2622816616508,2019-10-23 02:41:19.000
6617682,2622816649276,2019-10-23 02:41:19.000
6617683,2625661599804,2019-10-23 06:26:59.000
6617684,2625918861372,2019-10-23 09:48:21.000
6617685,2608045817916,2019-10-22 10:32:26.000
6617686,2625976795196,2019-10-23 11:45:39.000
6617687,2625978466364,2019-10-23 11:48:39.000
6617688,2625993048124,2019-10-23 12:13:11.000
6617689,2625993474108,2019-10-23 12:13:33.000
6617690,2625994752060,2019-10-23 12:15:29.000
6617691,2626020212796,2019-10-23 12:51:38.000
6617692,2626036367420,2019-10-23 13:15:22.000
6617693,2626044985404,2019-10-23 13:27:26.000
6617694,2626049376316,2019-10-23 13:34:45.000
6617695,2626104819772,2019-10-23 14:54:50.000
6617696,2626101051452,2019-10-23 14:49:05.000
6617697,2626109014076,2019-10-23 15:00:00.000
6617698,2628192698428,2019-10-23 15:16:07.000
6617699,2628192731196,2019-10-23 15:16:07.000
6617700,2628192796732,2019-10-23 15:16:08.000
6617701,2628215898172,2019-10-23 15:39:37.000
3696514,1415058751588,2019-03-27 02:55:11.000
6617702,2628192829500,2019-10-23 15:16:08.000
6617703,2628192862268,2019-10-23 15:16:08.000
6617704,2628248764476,2019-10-23 16:16:46.000
6617705,2628192895036,2019-10-23 15:16:08.000
6617706,2628192960572,2019-10-23 15:16:09.000
6617707,2628251975740,2019-10-23 16:20:26.000
6617708,2628192993340,2019-10-23 15:16:09.000
6617709,2628193026108,2019-10-23 15:16:10.000
6617710,2628193091644,2019-10-23 15:16:10.000
6617711,2628192763964,2019-10-23 15:16:07.000
6617712,2628193124412,2019-10-23 15:16:10.000
6617713,2628193157180,2019-10-23 15:16:11.000
6617714,2628193222716,2019-10-23 15:16:11.000
6617715,2628193255484,2019-10-23 15:16:11.000
6617716,2628193189948,2019-10-23 15:16:11.000
6617717,2628193288252,2019-10-23 15:16:11.000
6617718,2628193321020,2019-10-23 15:16:12.000
6617719,2628193353788,2019-10-23 15:16:12.000
6617720,2628193386556,2019-10-23 15:16:12.000
6617721,2628273537084,2019-10-23 16:45:13.000
6617722,2628193452092,2019-10-23 15:16:13.000
6617723,2628193484860,2019-10-23 15:16:14.000
6617724,2628279238716,2019-10-23 16:50:02.000
6617725,2628193517628,2019-10-23 15:16:14.000
6617726,2628193550396,2019-10-23 15:16:15.000
6617727,2628193583164,2019-10-23 15:16:15.000
6617728,2628193648700,2019-10-23 15:16:16.000
6617729,2628193845308,2019-10-23 15:16:17.000
6617730,2628193878076,2019-10-23 15:16:18.000
6617731,2609372135484,2019-10-22 20:33:44.000
6617732,2628193910844,2019-10-23 15:16:18.000
6617733,2628193943612,2019-10-23 15:16:19.000
6617734,2628193976380,2019-10-23 15:16:19.000
6617735,2628193779772,2019-10-23 15:16:17.000
6617736,2628311056444,2019-10-23 17:25:34.000
6617737,2609354539068,2019-10-22 20:12:53.000
6617738,2628193714236,2019-10-23 15:16:17.000
6617739,2628327047228,2019-10-23 17:41:34.000
6617740,2628322426940,2019-10-23 17:36:32.000
6617741,2628417781820,2019-10-23 19:10:11.000
6617742,2606944059452,2019-10-21 18:17:22.000
6617743,2629129699388,2019-10-23 21:04:51.000
6617744,2628193419324,2019-10-23 15:16:12.000
6617745,2628329308220,2019-10-23 17:43:41.000
6617746,2629142544444,2019-10-23 21:19:45.000
6617747,2629142642748,2019-10-23 21:19:46.000
6617748,2629142675516,2019-10-23 21:19:47.000
6617749,2629142708284,2019-10-23 21:19:47.000
6617750,2629142609980,2019-10-23 21:19:46.000
6617751,2629142773820,2019-10-23 21:19:48.000
6617752,2629142577212,2019-10-23 21:19:46.000
6617753,2629142511676,2019-10-23 21:19:45.000
6617754,2629168365628,2019-10-23 21:50:20.000
6617755,2629142741052,2019-10-23 21:19:47.000
6617756,2629190058044,2019-10-23 22:21:11.000
6617757,2629189861436,2019-10-23 22:20:55.000
6617758,2629213913148,2019-10-23 22:53:38.000
6617759,2629252841532,2019-10-23 23:49:28.000
6617760,2629266899004,2019-10-24 00:09:27.000
6617761,2629274959932,2019-10-24 00:20:30.000
6617762,2629276368956,2019-10-24 00:22:35.000
6617763,2629298913340,2019-10-24 00:56:12.000
6617764,2629331779644,2019-10-24 01:43:45.000
6617765,2629385158716,2019-10-24 03:05:44.000
6617766,2629394137148,2019-10-24 03:19:44.000
6617767,2629409701948,2019-10-24 03:45:12.000
6617768,2629416550460,2019-10-24 03:59:36.000
6617769,2629432180796,2019-10-24 04:30:27.000
6617770,2629438701628,2019-10-24 04:43:46.000
6617771,2629481431100,2019-10-24 06:22:55.000
6619043,2632520106044,2019-10-24 12:25:59.000
6619044,2632584953916,2019-10-24 13:43:36.000
6619045,2632607924284,2019-10-24 14:13:06.000
6619046,2632643706940,2019-10-24 14:58:31.000
6619047,2632671854652,2019-10-24 15:33:41.000
6619048,2632695906364,2019-10-24 16:01:19.000
6619049,2632717336636,2019-10-24 16:27:53.000
6619050,2632735260732,2019-10-24 16:49:28.000
6619051,2632742502460,2019-10-24 16:58:01.000
6619052,2632755511356,2019-10-24 17:14:05.000
6619053,2632757739580,2019-10-24 17:16:57.000
6619054,2632790016060,2019-10-24 17:51:40.000
6619055,2632806662204,2019-10-24 18:09:56.000
6619056,2634284367932,2019-10-24 18:37:34.000
6619057,2634284400700,2019-10-24 18:37:34.000
6619058,2634285154364,2019-10-24 18:38:41.000
6619059,2634309926972,2019-10-24 19:08:32.000
6619060,2634311827516,2019-10-24 19:10:58.000
6619061,2636472582204,2019-10-24 19:59:24.000
6619062,2636509315132,2019-10-24 20:44:04.000
6619063,2636509347900,2019-10-24 20:44:05.000
6619064,2636509380668,2019-10-24 20:44:05.000
6619065,2636528418876,2019-10-24 21:09:22.000
6619066,2636530155580,2019-10-24 21:11:31.000
6619067,2636518883388,2019-10-24 20:56:25.000
6619068,2636534939708,2019-10-24 21:16:48.000
6619069,2636509446204,2019-10-24 20:44:07.000
6619070,2636537102396,2019-10-24 21:19:43.000
6619071,2636509413436,2019-10-24 20:44:06.000
6619072,2636569739324,2019-10-24 22:05:40.000
6619073,2636523470908,2019-10-24 21:02:22.000
6619074,2636539756604,2019-10-24 21:23:11.000
6619075,2636621512764,2019-10-24 23:19:41.000
6619076,2636634882108,2019-10-24 23:41:43.000
6619077,2637709869116,2019-10-25 00:06:38.000
6619078,2637715570748,2019-10-25 00:13:58.000
6619079,2637734674492,2019-10-25 00:43:38.000
6619080,2637741293628,2019-10-25 00:53:24.000
6619081,2637746044988,2019-10-25 01:01:18.000
6619082,2637755711548,2019-10-25 01:17:09.000
6619083,2637837467708,2019-10-25 03:29:24.000
6619084,2637839138876,2019-10-25 03:32:36.000
6619085,2637844054076,2019-10-25 03:42:28.000
6619086,2637862043708,2019-10-25 04:14:58.000
6619087,2637924663356,2019-10-25 05:32:33.000
6620146,2634284367932,2019-10-24 18:37:34.000
6620156,2637992525884,2019-10-25 07:12:04.000
6620157,2638110556220,2019-10-25 09:11:56.000
6620158,2638199652412,2019-10-25 10:32:51.000
6620159,2638206173244,2019-10-25 10:39:44.000
6620160,2638247362620,2019-10-25 11:17:32.000
6620161,2638254768188,2019-10-25 11:24:40.000
6620162,2638270169148,2019-10-25 11:39:59.000
6620163,2638294483004,2019-10-25 12:04:46.000
6620164,2638371717180,2019-10-25 13:14:52.000
6620165,2638399537212,2019-10-25 13:51:14.000
6620166,2638418149436,2019-10-25 14:16:08.000
6620167,2638430601276,2019-10-25 14:30:20.000
6620168,2638448361532,2019-10-25 14:46:46.000
6620169,2638474477628,2019-10-25 15:20:31.000
6620170,2638474707004,2019-10-25 15:20:45.000
6620171,2638509146172,2019-10-25 16:00:11.000
6620173,2638553415740,2019-10-25 16:37:08.000
6620181,2638567276604,2019-10-25 16:48:15.000
6620182,2638573305916,2019-10-25 16:54:13.000
6620183,2638591295548,2019-10-25 17:09:40.000
6620184,2638615478332,2019-10-25 17:32:31.000
6620185,2638616100924,2019-10-25 17:33:09.000
6620186,2638679015484,2019-10-25 18:43:14.000
6620187,2638763524156,2019-10-25 19:48:52.000
6620188,2638771454012,2019-10-25 19:55:29.000
6620189,2638870380604,2019-10-25 21:26:36.000
6620190,2638872772668,2019-10-25 21:30:08.000
6620191,2638872805436,2019-10-25 21:30:08.000
6620192,2638872838204,2019-10-25 21:30:09.000
6620193,2638872903740,2019-10-25 21:30:09.000
6620194,2638872969276,2019-10-25 21:30:10.000
6620195,2638873002044,2019-10-25 21:30:10.000
6620196,2638873100348,2019-10-25 21:30:11.000
6620197,2638873133116,2019-10-25 21:30:11.000
6620198,2638873165884,2019-10-25 21:30:12.000
6620199,2638873067580,2019-10-25 21:30:11.000
6620200,2638873198652,2019-10-25 21:30:12.000
6620201,2638873231420,2019-10-25 21:30:12.000
6620202,2638873264188,2019-10-25 21:30:13.000
6620203,2638916583484,2019-10-25 22:27:47.000
6620204,2638872870972,2019-10-25 21:30:09.000
6620205,2638966882364,2019-10-25 23:46:20.000
6620207,2638984183868,2019-10-26 00:14:37.000
6620208,2639012560956,2019-10-26 01:02:15.000
6620209,2639067349052,2019-10-26 02:29:46.000
6620211,2639088549948,2019-10-26 03:06:31.000
6620213,2639098052668,2019-10-26 03:22:57.000
6620214,2639107784764,2019-10-26 03:40:07.000
6621274,2640242147388,2019-10-26 11:54:28.000
6621275,2640251551804,2019-10-26 12:10:37.000
6621276,2640251748412,2019-10-26 12:11:03.000
6621277,2644258717756,2019-10-26 13:22:58.000
6621278,2644292141116,2019-10-26 14:11:32.000
6621279,2644307738684,2019-10-26 14:32:06.000
6621280,2644311081020,2019-10-26 14:37:02.000
6621281,2644334084156,2019-10-26 15:07:36.000
6621282,2644379435068,2019-10-26 15:54:52.000
6621283,2649383665724,2019-10-26 16:23:39.000
6621284,2649398575164,2019-10-26 16:41:21.000
6621285,2649431670844,2019-10-26 17:16:53.000
6621286,2649433669692,2019-10-26 17:18:53.000
6621287,2649490718780,2019-10-26 18:21:07.000
6621288,2649549111356,2019-10-26 19:27:29.000
6621289,2649621758012,2019-10-26 20:59:54.000
6621290,2649622609980,2019-10-26 21:00:36.000
6621291,2649645547580,2019-10-26 21:31:34.000
6621292,2649664815164,2019-10-26 21:59:40.000
6621293,2649667698748,2019-10-26 22:05:00.000
6621294,2649676742716,2019-10-26 22:17:35.000
6621295,2649747030076,2019-10-26 22:53:11.000
6621296,2649771671612,2019-10-26 23:36:59.000
6621297,2653499785276,2019-10-27 00:26:54.000
6621298,2653527670844,2019-10-27 01:13:18.000
6621299,2653527703612,2019-10-27 01:13:18.000
6621300,2653553590332,2019-10-27 02:01:18.000
6621301,2654218420284,2019-10-27 03:00:03.000
6621302,2654259445820,2019-10-27 04:20:27.000
6621303,2654264131644,2019-10-27 04:30:15.000
6622333,2653527670844,2019-10-27 01:13:18.000
6622334,2654439735356,2019-10-27 10:15:03.000
6622335,2654576312380,2019-10-27 14:11:50.000
6622336,2654605803580,2019-10-27 14:55:53.000
6622337,2654609145916,2019-10-27 15:00:37.000
6622338,2654617337916,2019-10-27 15:11:03.000
6622339,2654634147900,2019-10-27 15:32:11.000
6622340,2654649843772,2019-10-27 15:51:22.000
6622341,2654659149884,2019-10-27 16:02:03.000
6622342,2654773870652,2019-10-27 17:38:55.000
6622343,2654829215804,2019-10-27 18:37:10.000
6622344,2654840225852,2019-10-27 18:49:07.000
6622345,2654901141564,2019-10-27 19:56:36.000
6622346,2655032606780,2019-10-27 22:33:46.000
6622347,2655033819196,2019-10-27 22:35:23.000
6622348,2655032639548,2019-10-27 22:33:46.000
6622349,2655042666556,2019-10-27 22:47:36.000
6622350,2655046991932,2019-10-27 22:54:24.000
6622351,2655081234492,2019-10-27 23:13:02.000
6622352,2655093915708,2019-10-27 23:31:33.000
6622353,2655111348284,2019-10-27 23:55:10.000
6622356,2655121965116,2019-10-28 00:11:31.000
6622358,2655128387644,2019-10-28 00:20:49.000
6622359,2655137136700,2019-10-28 00:32:35.000
6622360,2655174459452,2019-10-28 01:24:55.000
6622361,2655180554300,2019-10-28 01:32:40.000
6622362,2655184060476,2019-10-28 01:37:19.000
6622363,2655204180028,2019-10-28 02:06:33.000
6622364,1422742224996,2019-03-28 20:31:27.000
3696581,1422691729508,2019-03-28 20:17:05.000
6622365,2655267225660,2019-10-28 03:53:17.000
6622366,2655268044860,2019-10-28 03:55:14.000
6622367,2655267258428,2019-10-28 03:53:17.000
6622368,2655281479740,2019-10-28 04:20:53.000
6640027,2655032606780,2019-10-27 22:33:46.000
6640844,2655267225660,2019-10-28 03:53:17.000
6640983,2655416778812,2019-10-28 09:17:43.000
6641020,2655592415292,2019-10-28 11:14:25.000
6641056,2655632490556,2019-10-28 12:11:38.000
6641095,2665073868860,2019-10-28 13:10:47.000
6641131,2671637463100,2019-10-28 13:26:34.000
6641167,2671646834748,2019-10-28 13:37:08.000
6641195,2672773922876,2019-10-28 14:02:34.000
6641232,2672788471868,2019-10-28 14:20:55.000
6641308,2673168810044,2019-10-28 14:55:54.000
6641386,2673545642044,2019-10-28 15:32:30.000
6641585,2673623302204,2019-10-28 16:54:04.000
6641632,2673623138364,2019-10-28 16:54:02.000
6641669,2673623203900,2019-10-28 16:54:03.000
6641743,2673633689660,2019-10-28 17:06:03.000
6641779,2673623269436,2019-10-28 16:54:03.000
6641804,2673623334972,2019-10-28 16:54:04.000
6641874,2673623367740,2019-10-28 16:54:04.000
6641912,2673654267964,2019-10-28 17:28:22.000
6641995,2673670094908,2019-10-28 17:45:02.000
6642067,2673621106748,2019-10-28 16:51:35.000
6642107,2673692147772,2019-10-28 18:09:23.000
6642217,2673732354108,2019-10-28 18:53:51.000
6642283,2673714397244,2019-10-28 18:33:19.000
6642321,2673743233084,2019-10-28 19:05:22.000
6642353,2673748574268,2019-10-28 19:10:24.000
6642391,2673728290876,2019-10-28 18:48:31.000
6642429,2673782915132,2019-10-28 19:47:34.000
6642442,2673774002236,2019-10-28 19:36:36.000
6642453,2673873584188,2019-10-28 21:05:42.000
6642465,2673750540348,2019-10-28 19:12:37.000
6642487,2673756569660,2019-10-28 19:18:56.000
6642508,2673732911164,2019-10-28 18:54:20.000
6642532,2674040012860,2019-10-29 00:25:08.000
6642543,2673623236668,2019-10-28 16:54:03.000
6642554,1480643051620,2019-04-10 21:31:42.000
6642560,2674198708284,2019-10-29 02:14:45.000
6642564,2674221744188,2019-10-29 02:48:35.000
6642573,2674255822908,2019-10-29 03:41:04.000
6642584,2674283053116,2019-10-29 03:54:43.000
6642597,2674308186172,2019-10-29 04:44:38.000
6657143,2674402525244,2019-10-29 08:09:41.000
6657144,2674526289980,2019-10-29 12:01:46.000
6657145,2674531991612,2019-10-29 12:11:18.000
6657146,2674545098812,2019-10-29 12:32:08.000
6657147,2674546376764,2019-10-29 12:34:03.000
6657148,2674546343996,2019-10-29 12:34:01.000
6657149,2674572034108,2019-10-29 13:12:41.000
6657150,2674666045500,2019-10-29 15:13:15.000
6657151,2674668306492,2019-10-29 15:16:01.000
6657152,2674670370876,2019-10-29 15:18:05.000
6657153,2674670436412,2019-10-29 15:18:06.000
6657154,2674670469180,2019-10-29 15:18:06.000
6657155,2674670501948,2019-10-29 15:18:07.000
6657156,2674670600252,2019-10-29 15:18:07.000
6657157,2674670665788,2019-10-29 15:18:08.000
6657158,2674715557948,2019-10-29 16:21:33.000
6657159,2674670698556,2019-10-29 15:18:09.000
6657160,2674670731324,2019-10-29 15:18:09.000
6657161,2674670764092,2019-10-29 15:18:09.000
6657162,2674670796860,2019-10-29 15:18:10.000
6657163,2674670829628,2019-10-29 15:18:10.000
6657164,2674753306684,2019-10-29 16:32:12.000
6657165,2674670338108,2019-10-29 15:18:05.000
6657166,2674670534716,2019-10-29 15:18:07.000
6657167,2675916701756,2019-10-29 18:28:12.000
6657169,2675926171708,2019-10-29 18:37:40.000
6657176,2675949371452,2019-10-29 19:04:32.000
6657177,2675955662908,2019-10-29 19:10:57.000
6657178,2675961888828,2019-10-29 19:17:51.000
6657179,2675966410812,2019-10-29 19:22:52.000
6657180,2676019691580,2019-10-29 20:26:31.000
6657181,2676014383164,2019-10-29 20:19:25.000
6657182,2676082475068,2019-10-29 21:41:45.000
6657183,2676138573884,2019-10-29 22:45:17.000
6657184,2676141981756,2019-10-29 22:50:04.000
6657185,2676157677628,2019-10-29 23:11:12.000
6657186,2676272595004,2019-10-30 01:45:20.000
6657187,2676273741884,2019-10-30 01:47:29.000
6657188,2674670633020,2019-10-29 15:18:08.000
6657189,2676334788668,2019-10-30 03:23:26.000
6657190,2676390494268,2019-10-30 04:59:04.000
6657194,2676392656956,2019-10-30 05:04:22.000
6658348,2674715557948,2019-10-29 16:21:33.000
6658360,2676582973500,2019-10-30 11:15:16.000
6658361,2676891942972,2019-10-30 14:02:41.000
6658362,2676916584508,2019-10-30 14:12:36.000
6658363,2677057028156,2019-10-30 15:04:44.000
6658364,2677057421372,2019-10-30 15:05:09.000
6658365,2677139177532,2019-10-30 16:39:42.000
6658366,2677266251836,2019-10-30 18:25:48.000
6658367,2677316419644,2019-10-30 19:26:16.000
6658368,2677325267004,2019-10-30 19:35:54.000
6658369,2677330837564,2019-10-30 19:41:58.000
6658370,2677421506620,2019-10-30 21:16:14.000
6658371,2677433794620,2019-10-30 21:32:21.000
6658372,2677433827388,2019-10-30 21:32:22.000
6658373,2677433860156,2019-10-30 21:32:22.000
6658374,1458766774372,2019-04-05 21:29:24.000
6658376,2677433925692,2019-10-30 21:32:23.000
6658377,2677433991228,2019-10-30 21:32:23.000
6658380,2677433892924,2019-10-30 21:32:22.000
6658382,2677472034876,2019-10-30 22:14:33.000
6658383,2677474852924,2019-10-30 22:18:37.000
6658384,2677491793980,2019-10-30 22:40:46.000
6658385,2677503000636,2019-10-30 22:55:00.000
6658386,2677509947452,2019-10-30 23:04:33.000
6658387,2677565849660,2019-10-31 00:19:40.000
6658388,2677570240572,2019-10-31 00:26:09.000
6658389,2677578104892,2019-10-31 00:38:28.000
6658390,2677585412156,2019-10-31 00:50:02.000
6658391,2677617754172,2019-10-31 01:37:58.000
6658392,2677636857916,2019-10-31 02:03:12.000
6658393,2677636890684,2019-10-31 02:03:12.000
6658394,2677651636284,2019-10-31 02:25:59.000
6658395,2677692006460,2019-10-31 03:32:16.000
7161533,2677636857916,2019-10-31 02:03:12.000
7161534,2677985476668,2019-10-31 11:41:45.000
7161535,2677995503676,2019-10-31 11:59:21.000
7161536,2678082863164,2019-10-31 14:08:18.000
7161537,2678093054012,2019-10-31 14:21:25.000
7161538,2678098722876,2019-10-31 14:28:29.000
7161539,2678116778044,2019-10-31 14:50:51.000
7161540,2678124118076,2019-10-31 15:01:23.000
7161541,2678123921468,2019-10-31 15:01:22.000
7161542,2678123954236,2019-10-31 15:01:22.000
7161543,2678123987004,2019-10-31 15:01:22.000
7161544,1355139154020,2019-03-13 23:48:45.000
7161545,2678124019772,2019-10-31 15:01:22.000
7161546,2678124085308,2019-10-31 15:01:23.000
7161548,2678133063740,2019-10-31 15:12:04.000
7161551,2678135750716,2019-10-31 15:15:21.000
7161553,2678146564156,2019-10-31 15:23:38.000
7161554,2678149251132,2019-10-31 15:26:41.000
7161555,2678164291644,2019-10-31 15:39:56.000
7161556,2678164521020,2019-10-31 15:40:06.000
7161557,2678169337916,2019-10-31 15:45:39.000
7161558,2678198206524,2019-10-31 16:18:19.000
7161559,2678356148284,2019-10-31 19:04:59.000
7161560,2678389178428,2019-10-31 19:35:36.000
7161561,2678432038972,2019-10-31 20:19:28.000
7161562,2678433185852,2019-10-31 20:20:32.000
7161563,2678437871676,2019-10-31 20:26:41.000
7161564,2678455861308,2019-10-31 20:46:44.000
7161565,2678491152444,2019-10-31 21:30:09.000
7161566,2678514843708,2019-10-31 21:56:47.000
7161567,2678549676092,2019-10-31 22:42:42.000
7161568,2678562193468,2019-10-31 23:00:01.000
7161569,2678582149180,2019-10-31 23:28:28.000
7161570,2678582771772,2019-10-31 23:29:20.000
7161571,2678583689276,2019-10-31 23:31:00.000
7161572,2678595878972,2019-10-31 23:48:56.000
7161573,2678604660796,2019-11-01 00:02:41.000
7161574,2678604824636,2019-11-01 00:02:55.000
7161575,2678015492156,2019-10-31 12:29:44.000
7161576,2678652534844,2019-11-01 01:16:56.000
7161577,2678662201404,2019-11-01 01:30:53.000
7161578,2678683009084,2019-11-01 01:59:48.000
7161579,2678706733116,2019-11-01 02:37:14.000
7161580,2678718103612,2019-11-01 02:43:03.000
7161581,2678740713532,2019-11-01 03:17:59.000
7162689,2679684399164,2019-11-01 11:53:01.000
7162690,2679773954108,2019-11-01 12:36:26.000
7162691,2680141152316,2019-11-01 13:28:38.000
7162692,2680153178172,2019-11-01 13:44:13.000
7162693,2680376229948,2019-11-01 14:26:19.000
7162694,2680394022972,2019-11-01 14:45:40.000
7162695,2680467718204,2019-11-01 15:47:59.000
7162696,2680476598332,2019-11-01 15:56:23.000
7162700,2680526012476,2019-11-01 16:43:28.000
7162703,2680575852604,2019-11-01 17:31:53.000
7162704,2680587485244,2019-11-01 17:42:36.000
7162705,2680602329148,2019-11-01 17:56:54.000
7162706,2679677911100,2019-11-01 11:43:33.000
7162707,2680665243708,2019-11-01 18:58:48.000
7162708,2680665276476,2019-11-01 18:58:49.000
7162709,2680665309244,2019-11-01 18:58:49.000
7162710,2680665342012,2019-11-01 18:58:49.000
7162711,2680691621948,2019-11-01 19:25:51.000
7162712,2680665407548,2019-11-01 18:58:50.000
7162713,2680665440316,2019-11-01 18:58:51.000
7162714,2680665473084,2019-11-01 18:58:51.000
7162715,2680704434236,2019-11-01 19:39:19.000
7162716,2680727502908,2019-11-01 20:04:20.000
7162717,2680787468348,2019-11-01 21:09:32.000
7162718,2680811946044,2019-11-01 21:34:32.000
7162719,2680812568636,2019-11-01 21:35:21.000
7162720,2680852414524,2019-11-01 22:22:25.000
7162721,2680950849596,2019-11-02 00:35:56.000
7162722,2680955600956,2019-11-02 00:41:57.000
7162723,2680964579388,2019-11-02 00:54:43.000
7162724,2681010028604,2019-11-02 02:02:47.000
7162725,2680665374780,2019-11-01 18:58:50.000
7162726,2681082675260,2019-11-02 04:03:11.000
7162727,2681084215356,2019-11-02 04:05:59.000
7162729,2681108070460,2019-11-02 04:58:50.000
7162730,2681123831868,2019-11-02 05:38:15.000
7162731,2681126780988,2019-11-02 05:46:39.000
7164423,2681174589500,2019-11-02 07:40:59.000
7164424,2681235243068,2019-11-02 09:52:02.000
7164425,2681271418940,2019-11-02 10:21:33.000
7164426,2681524813884,2019-11-02 14:04:37.000
7164427,2681539887164,2019-11-02 14:22:15.000
7164428,2681556041788,2019-11-02 14:42:56.000
7164429,2681585369148,2019-11-02 15:16:03.000
7164430,2681589268540,2019-11-02 15:20:56.000
7164431,2681650085948,2019-11-02 16:28:46.000
7164432,2681690390588,2019-11-02 17:11:42.000
7164433,2681720406076,2019-11-02 17:35:09.000
7164434,2681733840956,2019-11-02 17:49:32.000
7164435,2681366937660,2019-11-02 11:21:05.000
7164436,2681880903740,2019-11-02 20:23:45.000
7164437,2681866420284,2019-11-02 20:07:22.000
7164438,2681895223356,2019-11-02 20:39:06.000
7164439,2681905020988,2019-11-02 20:49:03.000
7164440,2681932087356,2019-11-02 21:18:52.000
7164441,2681984843836,2019-11-02 22:20:28.000
7164442,2681999884348,2019-11-02 22:41:02.000
7164443,2682029604924,2019-11-02 23:20:07.000
7164444,2682032586812,2019-11-02 23:23:53.000
3696545,1540482072676,2019-04-13 23:09:45.000
7164445,2682047955004,2019-11-02 23:44:45.000
7164446,2682063749180,2019-11-03 00:06:57.000
7164447,2682096255036,2019-11-03 00:56:52.000
7164448,2682098548796,2019-11-03 01:00:21.000
7164449,2682115948604,2019-11-03 01:28:55.000
7164450,2682148487228,2019-11-03 02:17:56.000
7164451,2682203865148,2019-11-03 03:28:05.000
7164452,2682264911932,2019-11-03 05:42:56.000
